ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
2286,180000.0,1,1,1,37,-1,0,0,0,0,0,121915.0,116093.0,99267.0,74324.0,47642.0,37957.0,7416.0,7038.0,7000.0,6000.0,5000.0,5000.0
24651,210000.0,1,2,1,44,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20416,20000.0,1,3,2,25,0,0,2,3,2,2,9248.0,11859.0,14264.0,13746.0,13228.0,14333.0,3100.0,2900.0,0.0,0.0,1325.0,670.0
20894,170000.0,1,1,2,36,-1,-1,-1,-1,-1,-1,37830.0,11160.0,4336.0,947.0,316.0,3797.0,11376.0,4346.0,947.0,316.0,3797.0,316.0
2824,30000.0,2,3,1,57,-1,-1,-1,-1,-1,-1,347.0,1353.0,78.0,135.0,68.0,193.0,1353.0,78.0,135.0,68.0,423.0,140.0
19586,150000.0,2,1,2,29,0,0,0,0,0,0,80299.0,81963.0,84641.0,86330.0,88885.0,97402.0,3000.0,4000.0,4000.0,4000.0,10000.0,4000.0
6185,150000.0,1,1,2,31,0,-1,-1,0,0,0,64378.0,14054.0,140230.0,98674.0,107664.0,111561.0,14127.0,140951.0,10000.0,10000.0,5219.0,50005.0
814,300000.0,2,3,1,29,-1,0,0,0,0,-1,24921.0,21333.0,16212.0,11304.0,11396.0,6138.0,2000.0,3000.0,0.0,5000.0,6202.0,0.0
15673,30000.0,1,2,2,31,1,2,2,2,2,2,10916.0,11940.0,11462.0,13263.0,12758.0,13545.0,1500.0,0.0,2300.0,0.0,1300.0,800.0
23317,360000.0,2,2,2,27,0,0,0,0,0,0,214711.0,179651.0,139310.0,143215.0,168839.0,171153.0,10440.0,13360.0,6123.0,28002.0,6116.0,10056.0
28315,200000.0,2,2,1,48,-2,-1,2,-1,0,0,22111.0,32938.0,10902.0,6309.0,4979.0,2978.0,11257.0,0.0,6309.0,0.0,2986.0,0.0
13694,270000.0,1,2,2,44,0,0,0,0,0,0,274610.0,274870.0,258759.0,225454.0,225032.0,225698.0,10556.0,10050.0,8370.0,8510.0,8250.0,10671.0
21176,40000.0,1,1,1,33,0,0,2,2,2,3,21107.0,23837.0,23173.0,24476.0,26775.0,26069.0,3400.0,0.0,2000.0,3000.0,0.0,0.0
8665,200000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,5448.0,7616.0,14771.0,1973.0,9500.0,40647.0,7616.0,14771.0,1973.0,9500.0,40647.0,589.0
6373,20000.0,1,2,2,33,0,0,2,0,0,0,18271.0,19857.0,19090.0,18500.0,4860.0,4080.0,2967.0,0.0,0.0,0.0,0.0,0.0
20638,50000.0,1,2,2,31,0,0,3,2,0,0,10426.0,14466.0,13952.0,13418.0,13686.0,13456.0,4231.0,0.0,0.0,451.0,456.0,449.0
12888,220000.0,1,1,2,33,0,0,0,0,0,0,22708.0,24330.0,25918.0,27479.0,28877.0,30237.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
20366,50000.0,1,1,2,23,0,0,0,0,0,0,34376.0,35300.0,32106.0,32994.0,18220.0,18755.0,1806.0,1612.0,1500.0,652.0,828.0,957.0
7246,50000.0,1,2,2,24,0,0,0,0,0,0,9923.0,5088.0,5625.0,4428.0,5092.0,5685.0,1200.0,2065.0,1000.0,2070.0,2000.0,10327.0
3729,110000.0,2,2,2,28,1,2,0,0,0,2,112597.0,107799.0,108464.0,110737.0,114581.0,111219.0,0.0,4000.0,4000.0,8500.0,0.0,4000.0
25483,200000.0,2,1,2,29,0,0,-1,0,0,0,7298.0,1467.0,439.0,2257.0,43720.0,43968.0,1000.0,439.0,2000.0,42000.0,1700.0,2000.0
14074,50000.0,1,3,2,31,0,0,0,0,0,0,49415.0,49547.0,15464.0,15701.0,12192.0,12515.0,1278.0,1195.0,432.0,443.0,526.0,291.0
23138,70000.0,2,2,1,34,0,0,0,0,0,0,43662.0,44733.0,45775.0,46911.0,48128.0,51182.0,1800.0,1764.0,1900.0,2000.0,4000.0,2000.0
27256,250000.0,1,3,1,28,0,0,0,0,0,0,249827.0,191305.0,90497.0,92278.0,93354.0,95309.0,8500.0,3899.0,3913.0,3186.0,3301.0,3525.0
21341,20000.0,1,3,3,57,0,0,2,0,0,0,19071.0,20442.0,20141.0,19888.0,20318.0,20364.0,2000.0,1200.0,1300.0,1000.0,1000.0,1000.0
21703,50000.0,2,2,2,26,2,0,0,0,0,0,47510.0,32952.0,22289.0,22752.0,9325.0,9270.0,1744.0,1537.0,1000.0,187.0,185.0,0.0
28653,80000.0,2,3,2,43,0,0,0,0,0,0,80707.0,77532.0,77492.0,78362.0,50001.0,50035.0,3332.0,3051.0,2600.0,1877.0,1767.0,1797.0
25793,500000.0,2,1,1,32,-1,-1,-1,-1,0,0,93174.0,45860.0,28362.0,41489.0,44158.0,37880.0,45979.0,28435.0,41503.0,31748.0,25449.0,22999.0
23827,130000.0,2,2,1,51,0,0,0,0,0,0,124619.0,128845.0,131045.0,94390.0,91111.0,93112.0,6301.0,6000.0,5000.0,4000.0,3500.0,4000.0
5830,10000.0,2,1,2,22,0,0,0,0,0,0,9397.0,9709.0,10228.0,10432.0,9839.0,9859.0,1200.0,1153.0,357.0,501.0,429.0,196.0
10331,90000.0,2,1,2,32,1,2,2,0,0,0,32226.0,33255.0,32426.0,32763.0,33602.0,34193.0,1839.0,0.0,1176.0,1367.0,1300.0,4337.0
11090,240000.0,1,2,1,41,0,0,0,0,0,0,22165.0,21292.0,16469.0,13737.0,9071.0,177268.0,7002.0,3002.0,5002.0,3009.0,177004.0,5452.0
4060,500000.0,2,1,2,44,0,0,0,0,0,0,380502.0,295489.0,206296.0,354521.0,358009.0,394932.0,10481.0,12042.0,160042.0,46043.0,53181.0,15071.0
12986,150000.0,1,1,2,36,0,0,0,0,0,0,95716.0,96181.0,99933.0,102278.0,104710.0,107148.0,3226.0,4959.0,5000.0,2790.0,5083.0,0.0
24191,280000.0,1,1,1,30,0,0,0,0,0,0,166037.0,166291.0,162992.0,134154.0,161057.0,167490.0,12126.0,39102.0,5000.0,30000.0,10000.0,10000.0
9092,240000.0,2,3,2,50,0,0,0,0,0,0,223045.0,218120.0,221051.0,191997.0,196221.0,200058.0,9490.0,8163.0,6753.0,7197.0,7176.0,5265.0
9048,20000.0,1,1,2,25,1,-1,2,2,2,2,0.0,1825.0,1346.0,587.0,338.0,1239.0,3650.0,0.0,300.0,0.0,1000.0,0.0
25698,140000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,567.0,1498.0,1139.0,380.0,2340.0,837.0,1498.0,1139.0,380.0,2340.0,837.0,380.0
5685,160000.0,2,2,2,35,0,0,2,0,0,0,25590.0,29169.0,28406.0,28836.0,30208.0,30853.0,4000.0,0.0,1200.0,2000.0,1300.0,1291.0
1021,70000.0,1,1,3,57,0,0,0,0,0,0,69398.0,70352.0,69936.0,68118.0,65942.0,62495.0,2667.0,2321.0,2391.0,2316.0,2466.0,1451.0
23841,500000.0,2,2,1,54,0,0,0,0,0,0,455977.0,397418.0,392278.0,375931.0,364134.0,354019.0,13455.0,13691.0,12692.0,11883.0,11922.0,10032.0
11929,50000.0,1,3,1,39,0,0,-2,-2,-2,-2,44574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18165,190000.0,1,2,2,36,0,0,0,0,0,0,154456.0,142409.0,119290.0,99767.0,101761.0,105150.0,6176.0,5000.0,3815.0,3614.0,5000.0,5000.0
16125,80000.0,2,3,1,40,2,0,0,0,0,0,16413.0,12171.0,11554.0,7830.0,4305.0,5427.0,2160.0,1500.0,1218.0,311.0,1351.0,1000.0
19328,90000.0,2,3,1,39,1,-2,-2,-1,0,0,0.0,0.0,0.0,873.0,873.0,0.0,0.0,0.0,873.0,0.0,0.0,0.0
14196,170000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0,740.0
3354,100000.0,1,1,1,33,0,0,2,2,2,2,38219.0,42604.0,44607.0,45576.0,46495.0,47182.0,5000.0,3000.0,2000.0,1800.0,1600.0,2000.0
28756,500000.0,2,1,2,35,0,0,0,0,0,0,3994.0,11230.0,10925.0,11795.0,14384.0,15806.0,11160.0,1244.0,1114.0,2703.0,3435.0,402.0
28402,20000.0,2,2,1,45,0,0,0,0,-1,-1,9779.0,9368.0,4494.0,5405.0,1000.0,3383.0,1063.0,1089.0,1000.0,3899.0,3383.0,0.0
10106,10000.0,1,2,1,23,1,3,2,2,2,0,8679.0,8399.0,8101.0,8995.0,8216.0,7756.0,0.0,0.0,1000.0,0.0,500.0,500.0
18856,20000.0,2,1,2,23,0,0,0,0,0,0,14302.0,15748.0,16986.0,18656.0,19101.0,20345.0,2000.0,1500.0,2000.0,1000.0,1500.0,3000.0
26872,290000.0,1,1,1,45,-2,-2,-2,-2,-2,-2,2316.0,2131.0,2476.0,9746.0,7092.0,5449.0,2143.0,2485.0,9793.0,7123.0,5460.0,300.0
24148,70000.0,1,2,2,29,0,0,0,0,0,2,17103.0,18312.0,19516.0,20685.0,22142.0,23340.0,1500.0,1500.0,1500.0,1800.0,1700.0,0.0
24529,200000.0,1,2,1,32,0,0,0,0,0,0,74150.0,66378.0,60722.0,53769.0,45928.0,38238.0,3000.0,5000.0,3000.0,2000.0,2000.0,3000.0
12317,250000.0,1,1,2,33,-1,-1,-1,-1,-2,-1,22824.0,6540.0,6686.0,-14795.0,-23003.0,4017.0,6573.0,6793.0,41.0,42.0,35602.0,3.0
3752,180000.0,2,1,2,29,-1,-1,-1,-1,-2,-2,1010.0,3070.0,307.0,0.0,0.0,0.0,3394.0,307.0,0.0,0.0,0.0,0.0
15489,200000.0,1,1,1,42,1,-1,-1,-1,-1,-1,0.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0
2084,170000.0,1,2,1,37,-1,-1,-1,-1,-2,-1,490.0,-10.0,4910.0,0.0,0.0,1000.0,0.0,4920.0,0.0,0.0,1000.0,1030.0
700,300000.0,2,1,2,31,0,0,0,0,2,-1,43610.0,43280.0,36156.0,30305.0,30155.0,561.0,1655.0,1797.0,750.0,0.0,561.0,500.0
7930,180000.0,2,2,1,35,-1,-1,-1,-1,-2,-1,1866.0,590.0,360.0,0.0,0.0,414.0,590.0,360.0,0.0,0.0,414.0,0.0
17286,120000.0,2,3,0,47,-1,0,0,-2,-2,-2,1576.0,3009.0,0.0,0.0,430.0,1520.0,1500.0,0.0,0.0,430.0,1520.0,730.0
13193,120000.0,2,2,1,39,0,0,0,0,0,0,44630.0,37772.0,27827.0,3228.0,3294.0,0.0,1999.0,1040.0,265.0,66.0,0.0,0.0
28550,360000.0,2,1,2,34,0,0,0,0,0,0,96169.0,96586.0,98927.0,98750.0,96045.0,93456.0,4000.0,4223.0,4004.0,4000.0,3500.0,3400.0
13673,180000.0,2,2,2,27,0,0,2,0,0,0,5319.0,6531.0,5446.0,4853.0,3965.0,3310.0,2300.0,0.0,288.0,143.0,246.0,33.0
277,460000.0,1,1,1,40,2,-1,-1,-1,-1,-1,171.0,2715.0,-13.0,2641.0,-10.0,22535.0,2728.0,0.0,2654.0,0.0,22545.0,0.0
22740,140000.0,2,1,2,30,-1,0,0,0,0,0,13626.0,21399.0,27923.0,32330.0,33374.0,38588.0,8399.0,6923.0,5330.0,2074.0,5588.0,20290.0
8532,50000.0,1,1,2,38,0,0,0,0,0,0,27148.0,27619.0,20997.0,21018.0,20556.0,20302.0,1655.0,1323.0,734.0,1058.0,406.0,0.0
15413,420000.0,2,1,1,45,1,-1,-1,-1,-1,0,0.0,23621.0,29042.0,35000.0,292962.0,247622.0,23621.0,29052.0,35000.0,292962.0,0.0,606.0
18625,60000.0,2,1,2,28,0,0,0,0,0,0,23518.0,25542.0,27649.0,29718.0,30171.0,30678.0,2700.0,2800.0,2800.0,1200.0,1100.0,1200.0
2694,100000.0,2,2,1,22,0,0,0,0,0,0,99415.0,101507.0,99511.0,99813.0,95816.0,96884.0,4600.0,3478.0,3461.0,3461.0,3684.0,3510.0
9643,200000.0,2,3,2,51,0,0,0,0,0,0,196875.0,180428.0,131111.0,112995.0,107300.0,101918.0,7657.0,4814.0,3921.0,4000.0,4365.0,11000.0
26492,100000.0,2,3,1,50,0,0,0,0,0,0,92956.0,96180.0,97701.0,100113.0,102120.0,73630.0,4333.0,3518.0,3567.0,3183.0,2674.0,2836.0
20881,150000.0,1,2,2,34,-1,-1,-1,2,2,-2,917.0,167.0,1371.0,1200.0,0.0,0.0,2000.0,1371.0,0.0,0.0,0.0,0.0
15922,130000.0,2,2,1,28,0,0,0,0,0,0,115303.0,113502.0,111651.0,102622.0,96723.0,98827.0,4157.0,4168.0,5025.0,3223.0,4105.0,4000.0
3236,400000.0,2,3,1,50,2,-1,-1,-1,-1,-2,5523.0,8033.0,0.0,550.0,0.0,0.0,8037.0,0.0,550.0,0.0,0.0,0.0
13551,20000.0,2,1,2,22,-2,-2,-2,-2,-2,-2,483.0,480.0,390.0,390.0,390.0,390.0,487.0,390.0,390.0,390.0,390.0,390.0
6047,360000.0,2,1,2,30,0,0,0,0,0,0,70701.0,74550.0,78212.0,69453.0,73423.0,72575.0,10000.0,10005.0,10000.0,10000.0,10000.0,10000.0
15768,10000.0,2,2,2,23,0,0,0,0,0,2,5403.0,6462.0,7479.0,8489.0,9007.0,9227.0,1300.0,1272.0,1282.0,800.0,500.0,0.0
20456,10000.0,1,3,2,24,0,-1,-1,0,0,0,9285.0,273.0,8327.0,9379.0,9566.0,9766.0,273.0,8327.0,1200.0,342.0,354.0,438.0
5270,250000.0,2,3,1,39,0,0,0,0,0,0,18376.0,20070.0,21428.0,22757.0,24382.0,28768.0,2000.0,2000.0,2000.0,2000.0,5000.0,4000.0
21011,50000.0,1,2,1,42,0,0,0,-1,0,0,1345.0,1545.0,-306.0,18394.0,18760.0,19166.0,1000.0,0.0,18700.0,663.0,700.0,820.0
25399,300000.0,2,2,2,27,0,0,0,0,0,-1,15024.0,12128.0,9775.0,7347.0,4026.0,4851.0,1200.0,1164.0,1069.0,81.0,4851.0,3333.0
8765,70000.0,2,2,2,22,0,0,0,0,0,0,24817.0,27424.0,28406.0,29013.0,29625.0,30404.0,3018.0,1500.0,1000.0,1001.0,1191.0,1000.0
19431,160000.0,2,2,2,38,-2,-2,-2,-1,0,0,0.0,0.0,0.0,68600.0,70000.0,0.0,0.0,0.0,68600.0,1400.0,0.0,0.0
11814,120000.0,1,2,2,34,1,2,2,3,2,0,45755.0,46725.0,49653.0,48571.0,47664.0,48720.0,2000.0,4000.0,0.0,0.0,2000.0,2000.0
13559,240000.0,2,2,1,48,-1,-1,-2,-2,-2,-2,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29413,130000.0,1,1,1,29,1,2,0,0,0,0,118723.0,117323.0,38765.0,33349.0,33463.0,33795.0,3001.0,3000.0,2000.0,1000.0,666.0,2000.0
1425,90000.0,2,1,2,33,0,0,0,0,0,0,80919.0,87993.0,17316.0,18026.0,18559.0,19097.0,9000.0,1500.0,1000.0,824.0,1000.0,857.0
10982,300000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,525.0,7792.0,8347.0,10471.0,9813.0,10690.0,7797.0,8361.0,10490.0,9828.0,10698.0,6666.0
2257,30000.0,2,2,2,25,1,2,2,2,2,2,14149.0,15171.0,14635.0,15318.0,14930.0,16562.0,1543.0,0.0,1226.0,0.0,1882.0,0.0
7245,200000.0,2,2,1,52,-1,-1,2,-1,-1,2,316.0,632.0,316.0,782.0,782.0,316.0,632.0,0.0,782.0,316.0,0.0,632.0
19902,60000.0,2,2,1,45,0,0,0,0,0,0,59998.0,59702.0,61188.0,57459.0,26551.0,24901.0,2152.0,2464.0,1462.0,847.0,1007.0,3004.0
29832,120000.0,1,2,2,30,0,0,0,0,0,0,98440.0,100802.0,104378.0,106651.0,108362.0,96168.0,4000.0,5200.0,5500.0,5000.0,5000.0,5000.0
5207,160000.0,2,1,1,53,0,0,0,0,0,0,52607.0,53548.0,56214.0,57246.0,58443.0,59883.0,2834.0,3500.0,2500.0,2207.0,2500.0,2300.0
8358,360000.0,2,2,2,31,-1,0,0,0,0,-1,9688.0,7612.0,7537.0,11227.0,9703.0,61882.0,2012.0,3004.0,5011.0,1061.0,65663.0,2019.0
12502,300000.0,1,1,2,31,1,-1,-1,-1,-1,-1,-122.0,22953.0,3565.0,19869.0,26249.0,1332.0,23075.0,3583.0,19969.0,26380.0,1338.0,0.0
59,200000.0,2,1,2,34,-1,3,2,2,2,2,1587.0,1098.0,782.0,1166.0,700.0,1414.0,0.0,0.0,700.0,0.0,1200.0,0.0
27366,20000.0,1,3,1,28,0,0,0,2,0,0,19794.0,19519.0,20464.0,19756.0,19978.0,11680.0,1304.0,2900.0,0.0,773.0,626.0,8554.0
10589,50000.0,2,2,2,24,-1,-1,-1,0,-1,-1,1572.0,1572.0,6561.0,5091.0,353.0,26864.0,1572.0,6561.0,102.0,353.0,27000.0,1000.0
13479,30000.0,1,2,3,43,2,2,2,2,2,2,14870.0,16327.0,16762.0,17182.0,17760.0,17327.0,2000.0,1000.0,1000.0,1000.0,0.0,1000.0
7574,280000.0,1,1,2,26,0,0,0,0,2,2,245969.0,251120.0,254735.0,270486.0,276026.0,271408.0,10600.0,9300.0,20000.0,10000.0,0.0,11000.0
25644,300000.0,2,2,2,42,-2,-2,-1,0,0,0,-904.0,1096.0,928.0,2264.0,3090.0,5056.0,2000.0,1072.0,1500.0,1000.0,2000.0,1000.0
15865,30000.0,2,2,1,29,0,0,0,0,0,2,27030.0,23830.0,24943.0,27507.0,30767.0,29762.0,2379.0,1500.0,3000.0,3722.0,0.0,1543.0
25800,300000.0,2,5,2,37,-2,-2,-1,-1,0,0,-1244.0,3751.0,54478.0,10424.0,13762.0,11428.0,6425.0,54478.0,10424.0,3762.0,229.0,1423.0
15696,170000.0,1,2,2,33,-1,-1,-1,-1,-1,-1,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0
8893,130000.0,1,2,2,28,0,0,0,0,0,0,88549.0,74624.0,76133.0,77648.0,79370.0,80071.0,2709.0,2750.0,2767.0,2961.0,2913.0,3000.0
9403,80000.0,2,1,2,24,-1,-1,-1,-1,-1,-1,329.0,49.0,317.0,827.0,390.0,120.0,500.0,320.0,900.0,400.0,120.0,400.0
18708,50000.0,2,2,1,28,1,2,0,0,0,0,41468.0,40507.0,41464.0,35334.0,26875.0,23338.0,0.0,1970.0,1827.0,1044.0,993.0,1999.0
28140,520000.0,2,1,1,37,-2,-2,-2,-2,-2,-2,4439.0,3487.0,7491.0,2310.0,12000.0,0.0,3913.0,7494.0,2310.0,12000.0,0.0,0.0
18019,50000.0,1,1,2,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16046,160000.0,2,1,2,26,-1,0,0,0,0,-2,157453.0,155081.0,137027.0,70845.0,0.0,0.0,5937.0,5000.0,1417.0,0.0,0.0,0.0
29392,200000.0,1,1,2,29,1,-2,-1,2,0,-1,0.0,0.0,2348.0,1790.0,1790.0,350.0,0.0,2348.0,0.0,0.0,350.0,2570.0
7654,20000.0,1,3,1,39,0,0,0,0,0,0,16946.0,14960.0,12772.0,12630.0,12524.0,11179.0,1529.0,1161.0,409.0,444.0,405.0,163.0
17166,180000.0,2,1,2,29,-1,0,0,0,2,0,10265.0,11288.0,13093.0,14874.0,14339.0,19068.0,1200.0,2000.0,2000.0,0.0,5000.0,5000.0
4210,480000.0,2,2,2,30,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,330982.0,355339.0,0.0,0.0,0.0,330982.0,30000.0,13174.0
28429,300000.0,2,1,2,33,0,0,0,0,0,0,58719.0,60142.0,61577.0,62169.0,63374.0,59865.0,3000.0,3000.0,2300.0,2203.0,1858.0,1815.0
12550,70000.0,1,1,2,26,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0
11806,80000.0,2,3,1,40,0,0,0,0,0,0,12171.0,11554.0,7830.0,4305.0,5427.0,6180.0,1500.0,1218.0,311.0,1351.0,1000.0,2000.0
355,50000.0,1,3,1,58,2,2,2,0,0,2,15899.0,18720.0,18122.0,18530.0,19089.0,18856.0,3400.0,0.0,1000.0,1001.0,634.0,638.0
22063,130000.0,2,2,2,28,0,0,-1,0,0,0,131630.0,65325.0,2315.0,101035.0,82288.0,86788.0,3600.0,2315.0,100000.0,3500.0,8000.0,4000.0
29595,210000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0
15735,20000.0,2,2,1,38,0,0,0,0,0,0,19520.0,16247.0,6687.0,5165.0,5060.0,2180.0,1623.0,1262.0,1101.0,2180.0,0.0,0.0
19318,50000.0,2,3,1,44,2,2,2,2,2,2,19178.0,20088.0,19499.0,21578.0,20940.0,22605.0,1500.0,0.0,2385.0,0.0,2000.0,0.0
6339,200000.0,2,3,2,53,-1,0,-1,0,0,-1,784.0,1972.0,2577.0,2652.0,-6.0,1279.0,1188.0,2581.0,1013.0,0.0,1285.0,0.0
23075,210000.0,2,1,2,31,0,0,0,0,0,0,202064.0,206107.0,174581.0,176527.0,181127.0,172851.0,6000.0,6000.0,4000.0,5000.0,4000.0,0.0
23122,30000.0,2,2,1,43,-1,-1,-1,-1,-2,-1,10443.0,4503.0,9000.0,0.0,0.0,5394.0,4503.0,9000.0,0.0,0.0,5394.0,6171.0
12229,170000.0,2,1,2,26,0,0,0,0,0,0,22138.0,23227.0,18894.0,7695.0,4777.0,3517.0,1808.0,1054.0,207.0,151.0,147.0,100.0
4459,140000.0,2,2,1,32,0,0,0,0,0,0,129653.0,116582.0,112170.0,102931.0,100179.0,102417.0,5820.0,4920.0,3600.0,3700.0,3900.0,3602.0
29498,200000.0,1,1,1,41,1,2,0,0,2,2,150406.0,151415.0,156476.0,163330.0,162163.0,170867.0,5000.0,7500.0,11000.0,3000.0,11365.0,7000.0
9972,50000.0,1,3,2,38,0,0,0,0,0,0,50174.0,32012.0,34274.0,38668.0,40416.0,20355.0,3000.0,3000.0,5000.0,2000.0,3000.0,1200.0
696,150000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,80000.0,2,2,1,50,-1,-1,-1,0,0,0,2587.0,2587.0,50097.0,48753.0,50000.0,49209.0,2587.0,50097.0,2000.0,2000.0,1933.0,1700.0
18337,50000.0,2,1,2,22,0,0,0,2,0,-1,3560.0,4582.0,7692.0,12048.0,3750.0,95.0,1090.0,3200.0,0.0,2000.0,95.0,29355.0
10870,50000.0,1,2,2,28,0,0,0,0,0,0,48433.0,49608.0,45568.0,9742.0,8790.0,6591.0,2000.0,1500.0,442.0,300.0,238.0,500.0
14354,30000.0,2,3,2,28,0,0,0,0,-1,-1,25354.0,24826.0,25412.0,21658.0,980.0,55.0,1650.0,1200.0,1000.0,1000.0,55.0,0.0
29792,200000.0,1,1,1,37,-2,-2,-2,-2,-2,-2,11572.0,52799.0,19583.0,20632.0,3142.0,21253.0,55291.0,25120.0,25118.0,36.0,27107.0,43215.0
4770,100000.0,2,1,2,29,3,2,0,0,2,0,87791.0,85548.0,85391.0,50605.0,49666.0,50689.0,0.0,2500.0,5864.0,0.0,2000.0,2000.0
25191,20000.0,2,2,2,22,0,0,2,2,2,2,4400.0,4883.0,2829.0,3920.0,1997.0,1317.0,4500.0,0.0,1700.0,0.0,100.0,0.0
18909,210000.0,2,1,2,28,-1,-1,-1,-1,-1,-1,5850.0,4388.0,3638.0,7489.0,2684.0,9448.0,4388.0,3638.0,7489.0,2684.0,9448.0,5841.0
6552,260000.0,2,2,2,27,0,0,0,0,0,-1,19713.0,22378.0,24836.0,32816.0,42816.0,8938.0,3000.0,3000.0,10000.0,10000.0,8938.0,2000.0
2058,50000.0,2,3,1,51,0,0,2,0,0,0,44766.0,48047.0,46640.0,40551.0,19398.0,0.0,4000.0,0.0,811.0,1000.0,0.0,0.0
2035,50000.0,2,1,2,25,-1,-1,-1,-1,-1,-1,574.0,801.0,686.0,527.0,312.0,442.0,801.0,686.0,527.0,312.0,442.0,8016.0
17281,20000.0,2,2,1,46,0,0,0,0,0,0,19113.0,20068.0,17481.0,15572.0,15902.0,35565.0,1292.0,1323.0,1111.0,441.0,2158.0,2400.0
7337,50000.0,1,2,2,25,0,-1,-1,-1,-1,-1,1582.0,300.0,591.0,441.0,741.0,441.0,300.0,591.0,441.0,741.0,441.0,291.0
14965,140000.0,1,2,2,25,-1,-1,-1,-1,-1,-1,1198.0,4656.0,1516.0,-660.0,249.0,-427.0,4660.0,2000.0,0.0,2200.0,1500.0,1400.0
22210,200000.0,2,2,2,31,-1,-1,-1,-1,-1,-1,2718.0,590.0,8971.0,8509.0,29645.0,7300.0,591.0,8981.0,8525.0,29713.0,7305.0,20914.0
21685,90000.0,2,2,2,24,0,0,0,0,0,0,14329.0,14520.0,14747.0,4753.0,5152.0,4664.0,3000.0,1240.0,1220.0,1000.0,500.0,800.0
24564,250000.0,1,2,2,44,0,0,0,0,0,0,175070.0,175494.0,175711.0,153130.0,153859.0,103593.0,8000.0,6018.0,6887.0,6000.0,4001.0,12000.0
19335,160000.0,2,3,2,36,-1,-1,-1,-1,0,-1,27204.0,897.0,1066.0,1760.0,880.0,5510.0,897.0,1066.0,1760.0,0.0,5510.0,0.0
7859,200000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,0.0,416.0,416.0,416.0,416.0,0.0,832.0
1749,120000.0,2,2,2,24,-1,-1,-2,-1,-1,-1,100.0,0.0,0.0,618.0,9614.0,39133.0,0.0,0.0,618.0,9614.0,39133.0,1500.0
11137,100000.0,2,2,2,39,0,0,0,0,0,0,100224.0,101236.0,101125.0,96765.0,99823.0,96165.0,4000.0,3544.0,3519.0,5000.0,3500.0,4000.0
23335,500000.0,2,1,1,36,-2,-2,-2,-2,-2,-2,8561.0,682.0,15714.0,5390.0,43386.0,0.0,1364.0,15714.0,5390.0,43386.0,0.0,0.0
20846,270000.0,1,1,1,42,-1,-1,-1,-1,-1,-1,6532.0,3904.0,8537.0,5048.0,7507.0,24170.0,3923.0,8537.0,5056.0,7507.0,24170.0,3840.0
25583,140000.0,2,2,1,34,-1,0,0,0,0,0,56702.0,53584.0,54794.0,55951.0,57103.0,58210.0,3000.0,3000.0,3000.0,3000.0,2500.0,2500.0
16268,200000.0,2,2,2,35,0,0,0,0,0,0,4585.0,5859.0,7763.0,8525.0,6843.0,2865.0,1500.0,2000.0,1000.0,518.0,1000.0,296.0
12745,50000.0,2,2,2,24,0,0,0,0,0,0,16090.0,50912.0,34027.0,9568.0,9913.0,10132.0,36027.0,1807.0,1000.0,500.0,400.0,500.0
25473,80000.0,2,2,2,27,-1,0,0,0,0,0,45198.0,45572.0,40910.0,40969.0,41275.0,41637.0,2000.0,2000.0,1600.0,1500.0,1550.0,1600.0
11698,240000.0,2,2,1,35,-1,-1,-1,-1,-1,-1,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,390.0
